Date,Time,BattVolt.V,CO2.mV,CO2.ppm,CO2.ppm.cal,system.temp,RH.pct,chamber.temp.degC,sample,system,Location
2018-10-02,16:40:21,12.333,2.2949,458.98,433.98,19.716,90.091,19.716,2,system1,grass.bare
2018-10-02,16:40:22,12.382,2.2892,457.83,432.83,19.733,90.159,19.716,2,system1,grass.bare
2018-10-02,16:40:23,12.335,2.2919,458.39,433.39,19.733,90.091,19.716,2,system1,grass.bare
2018-10-02,16:40:24,12.363,2.2954,459.08,434.08,19.716,90.068,19.716,2,system1,grass.bare
2018-10-02,16:40:25,12.349,2.2988,459.77,434.77,19.716,90.091,19.716,2,system1,grass.bare
2018-10-02,16:40:26,12.234,2.3004,460.08,435.08,19.716,90.113,19.716,2,system1,grass.bare
2018-10-02,16:40:27,12.377,2.2921,458.43,433.43,19.705,90.028,19.705,2,system1,grass.bare
2018-10-02,16:40:28,12.275,2.3082,461.63,436.63,19.716,90.136,19.716,2,system1,grass.bare
2018-10-02,16:40:29,12.401,2.3004,460.08,435.08,19.716,90.113,19.716,2,system1,grass.bare
2018-10-02,16:40:30,12.368,2.3064,461.29,436.29,19.716,90.091,19.716,2,system1,grass.bare
2018-10-02,16:40:31,12.327,2.3068,461.36,436.36,19.716,90.113,19.716,2,system1,grass.bare
2018-10-02,16:40:32,12.281,2.3044,460.87,435.87,19.716,90.113,19.716,2,system1,grass.bare
2018-10-02,16:40:33,12.292,2.3009,460.18,435.18,19.716,90.159,19.716,2,system1,grass.bare
2018-10-02,16:48:03,12.349,2.1711,434.22,409.22,19.409,86.104,19.478,3,system1,grass.live
2018-10-02,16:48:04,12.338,2.1697,433.94,408.94,19.427,85.809,19.478,3,system1,grass.live
2018-10-02,16:48:05,12.327,2.1764,435.29,410.29,19.397,85.651,19.465,3,system1,grass.live
2018-10-02,16:48:06,12.39,2.1766,435.32,410.32,19.414,85.334,19.465,3,system1,grass.live
2018-10-02,16:48:07,12.368,2.1692,433.84,408.84,19.414,85.198,19.465,3,system1,grass.live
2018-10-02,16:48:08,12.352,2.1747,434.94,409.94,19.414,85.017,19.465,3,system1,grass.live
2018-10-02,16:48:09,12.322,2.172,434.39,409.39,19.414,84.903,19.465,3,system1,grass.live
2018-10-02,16:48:10,12.368,2.1759,435.18,410.18,19.401,84.699,19.453,3,system1,grass.live
2018-10-02,16:48:11,12.303,2.1754,435.08,410.08,19.401,84.745,19.453,3,system1,grass.live
2018-10-02,16:48:12,12.286,2.1692,433.84,408.84,19.401,84.541,19.453,3,system1,grass.live
2018-10-02,16:48:13,12.358,2.1623,432.46,407.46,19.402,84.428,19.453,3,system1,grass.live
2018-10-02,16:48:14,12.351,2.1635,432.7,407.7,19.402,84.337,19.453,3,system1,grass.live
2018-10-02,16:48:15,12.289,2.158,431.59,406.59,19.401,84.156,19.453,3,system1,grass.live
2018-10-02,16:48:16,12.221,2.1588,431.77,406.77,19.389,84.133,19.44,3,system1,grass.live
2018-10-02,16:48:17,12.396,2.1616,432.32,407.32,19.389,83.907,19.44,3,system1,grass.live
2018-10-02,16:48:18,12.39,2.1702,434.05,409.05,19.389,83.771,19.44,3,system1,grass.live
2018-10-02,16:48:19,12.368,2.1533,430.66,405.66,19.389,83.59,19.44,3,system1,grass.live
2018-10-02,16:48:20,12.297,2.174,434.81,409.81,19.389,83.499,19.44,3,system1,grass.live
2018-10-02,16:48:21,12.379,2.1651,433.01,408.01,19.389,83.386,19.44,3,system1,grass.live
2018-10-02,16:48:22,12.39,2.1602,432.04,407.04,19.377,83.295,19.428,3,system1,grass.live
2018-10-02,16:48:23,12.327,2.1697,433.94,408.94,19.377,83.34,19.428,3,system1,grass.live
2018-10-02,16:48:24,12.275,2.1747,434.94,409.94,19.394,83.295,19.428,3,system1,grass.live
2018-10-02,16:48:25,12.358,2.1796,435.91,410.91,19.377,83.408,19.428,3,system1,grass.live
2018-10-02,16:48:26,12.286,2.1733,434.67,409.67,19.394,83.544,19.428,3,system1,grass.live
2018-10-02,16:48:27,12.322,2.1844,436.88,411.88,19.377,83.657,19.428,3,system1,grass.live
2018-10-02,16:48:28,12.368,2.1789,435.77,410.77,19.394,83.771,19.428,3,system1,grass.live
2018-10-02,16:48:29,12.341,2.1773,435.46,410.46,19.381,83.929,19.415,3,system1,grass.live
2018-10-02,16:48:30,12.214,2.1837,436.74,411.74,19.381,84.111,19.415,3,system1,grass.live
2018-10-02,16:48:31,12.392,2.1844,436.88,411.88,19.381,84.269,19.415,3,system1,grass.live
2018-10-02,16:48:32,12.316,2.1941,438.81,413.81,19.381,84.382,19.415,3,system1,grass.live
2018-10-02,16:48:33,12.264,2.1963,439.26,414.26,19.381,84.586,19.415,3,system1,grass.live
2018-10-02,16:48:34,12.387,2.1996000000000002,439.92,414.92,19.381,84.699,19.415,3,system1,grass.live
2018-10-02,16:48:35,12.266,2.1982,439.64,414.64,19.381,84.881,19.415,3,system1,grass.live
2018-10-02,16:48:36,12.245,2.1958,439.16,414.16,19.369,84.994,19.403,3,system1,grass.live
2018-10-02,16:48:37,12.382,2.2013,440.26,415.26,19.369,85.153,19.403,3,system1,grass.live
2018-10-02,16:48:38,12.248,2.2079,441.57,416.57,19.369,85.243,19.403,3,system1,grass.live
2018-10-02,16:48:39,12.237,2.2056,441.12,416.12,19.369,85.402,19.403,3,system1,grass.live
2018-10-02,16:48:40,12.28,2.2044,440.88,415.88,19.373,85.538,19.39,3,system1,grass.live
2018-10-02,16:48:41,12.275,2.2079,441.57,416.57,19.373,85.674,19.39,3,system1,grass.live
2018-10-02,16:48:42,12.226,2.2058,441.16,416.16,19.373,85.764,19.39,3,system1,grass.live
2018-10-02,16:48:43,12.363,2.2148,442.96,417.96,19.373,85.877,19.39,3,system1,grass.live
2018-10-02,16:48:44,12.381,2.2179,443.58,418.58,19.373,86.036,19.39,3,system1,grass.live
2018-10-02,16:48:45,12.286,2.2172,443.44,418.44,19.361,86.149,19.378,3,system1,grass.live
2018-10-02,16:48:46,12.381,2.221,444.2,419.2,19.361,86.195,19.378,3,system1,grass.live
2018-10-02,16:48:47,12.316,2.2196,443.92,418.92,19.361,86.353,19.378,3,system1,grass.live
2018-10-02,16:48:48,12.245,2.222,444.41,419.41,19.361,86.376,19.378,3,system1,grass.live
2018-10-02,16:48:49,12.371,2.2293,445.86,420.86,19.361,86.466,19.378,3,system1,grass.live
2018-10-02,16:48:50,12.284,2.2224,444.48,419.48,19.348,86.58,19.365,3,system1,grass.live
2018-10-02,16:48:51,12.234,2.2327,446.55,421.55,19.348,86.648,19.365,3,system1,grass.live
2018-10-02,16:48:52,12.368,2.2403,448.07,423.07,19.348,86.693,19.365,3,system1,grass.live
2018-10-02,16:48:53,12.273,2.2438,448.76,423.76,19.365,86.829,19.365,3,system1,grass.live
2018-10-02,16:48:54,12.229,2.2398,447.96,422.96,19.365,86.829,19.365,3,system1,grass.live
2018-10-02,16:48:55,12.351,2.2417,448.34,423.34,19.353,86.942,19.353,3,system1,grass.live
2018-10-02,16:48:56,12.303,2.2383,447.65,422.65,19.353,86.987,19.353,3,system1,grass.live
2018-10-02,16:48:57,12.229,2.2445,448.89,423.89,19.353,86.987,19.353,3,system1,grass.live
2018-10-02,16:48:58,12.278,2.2443,448.86,423.86,19.341,87.078,19.34,3,system1,grass.live
2018-10-02,16:48:59,12.341,2.2507,450.14,425.14,19.341,87.123,19.34,3,system1,grass.live
2018-10-02,16:49:00,12.253,2.2512,450.24,425.24,19.341,87.191,19.34,3,system1,grass.live
2018-10-02,16:49:01,12.39,2.2528,450.55,425.55,19.358,87.259,19.34,3,system1,grass.live
2018-10-02,16:49:02,12.27,2.265,453,428,19.341,87.237,19.34,3,system1,grass.live
2018-10-02,16:49:03,12.387,2.2624,452.49,427.49,19.345,87.282,19.328,3,system1,grass.live
2018-10-02,16:49:04,12.303,2.2673,453.45,428.45,19.345,87.304,19.328,3,system1,grass.live
2018-10-02,16:49:05,12.363,2.27,454.01,429.01,19.345,87.395,19.328,3,system1,grass.live
2018-10-02,16:49:06,12.344,2.2652,453.04,428.04,19.345,87.44,19.328,3,system1,grass.live
2018-10-02,16:49:07,12.245,2.2704,454.07,429.07,19.333,87.554,19.315,3,system1,grass.live
2018-10-02,16:49:08,12.295,2.2769,455.39,430.39,19.333,87.554,19.315,3,system1,grass.live
2018-10-02,16:49:09,12.234,2.2795,455.9,430.9,19.333,87.554,19.315,3,system1,grass.live
2018-10-02,16:49:10,12.363,2.2783,455.66,430.66,19.333,87.576,19.315,3,system1,grass.live
2018-10-02,16:49:11,12.226,2.2935,458.7,433.7,19.32,87.644,19.303,3,system1,grass.live
2018-10-02,16:49:12,12.352,2.2863,457.25,432.25,19.32,87.622,19.303,3,system1,grass.live
2018-10-02,16:49:13,12.368,2.297,459.39,434.39,19.32,87.735,19.303,3,system1,grass.live
2018-10-02,16:49:14,12.371,2.2963,459.25,434.25,19.32,87.69,19.303,3,system1,grass.live
2018-10-02,16:49:15,12.39,2.2907,458.15,433.15,19.32,87.757,19.303,3,system1,grass.live
2018-10-02,16:49:16,12.338,2.3044,460.87,435.87,19.308,87.803,19.291,3,system1,grass.live
2018-10-02,16:49:17,12.39,2.3039,460.77,435.77,19.308,87.893,19.291,3,system1,grass.live
2018-10-02,16:49:18,12.344,2.3006,460.11,435.11,19.325,87.848,19.291,3,system1,grass.live
2018-10-02,16:49:19,12.248,2.3128,462.57,437.57,19.325,87.893,19.291,3,system1,grass.live
2018-10-02,16:49:20,12.363,2.317,463.4,438.4,19.295,87.961,19.278,3,system1,grass.live
2018-10-02,16:49:21,12.251,2.3229,464.57,439.57,19.295,87.984,19.278,3,system1,grass.live
2018-10-02,16:49:22,12.341,2.3225,464.5,439.5,19.313,88.007,19.278,3,system1,grass.live
2018-10-02,16:49:23,12.363,2.3232,464.64,439.64,19.295,88.097,19.278,3,system1,grass.live
2018-10-02,16:49:24,12.237,2.3273,465.47,440.47,19.313,88.097,19.278,3,system1,grass.live
2018-10-02,16:49:25,12.358,2.3306,466.12,441.12,19.3,88.188,19.266,3,system1,grass.live
2018-10-02,16:49:26,12.292,2.3391,467.82,442.82,19.3,88.165,19.266,3,system1,grass.live
2018-10-02,16:49:27,12.259,2.3412,468.23,443.23,19.3,88.233,19.266,3,system1,grass.live
2018-10-02,16:49:28,12.365,2.3405,468.09,443.09,19.3,88.233,19.266,3,system1,grass.live
2018-10-02,16:49:29,12.253,2.3492,469.85,444.85,19.288,88.211,19.253,3,system1,grass.live
2018-10-02,16:49:30,12.385,2.3577,471.55,446.55,19.288,88.233,19.253,3,system1,grass.live
2018-10-02,16:49:31,12.34,2.3577,471.55,446.55,19.288,88.346,19.253,3,system1,grass.live
2018-10-02,16:49:32,12.34,2.3564,471.27,446.27,19.288,88.346,19.253,3,system1,grass.live
2018-10-02,16:49:33,12.362,2.3644,472.89,447.89,19.288,88.369,19.253,3,system1,grass.live
2018-10-02,16:49:34,12.31,2.3729,474.59,449.59,19.275,88.346,19.241,3,system1,grass.live
2018-10-02,16:49:35,12.366,2.3736,474.72,449.72,19.275,88.392,19.241,3,system1,grass.live
2018-10-02,16:49:36,12.354,2.3693,473.85,448.85,19.275,88.414,19.241,3,system1,grass.live
2018-10-02,16:49:37,12.256,2.3791,475.83,450.83,19.275,88.437,19.241,3,system1,grass.live
2018-10-02,16:49:38,12.253,2.3764,475.28,450.28,19.275,88.437,19.241,3,system1,grass.live
2018-10-02,16:49:39,12.299,2.3681,473.62,448.62,19.263,88.392,19.228,3,system1,grass.live
2018-10-02,16:49:40,12.39,2.3833,476.66,451.66,19.263,88.482,19.228,3,system1,grass.live
2018-10-02,16:49:41,12.289,2.3805,476.1,451.1,19.263,88.505,19.228,3,system1,grass.live
2018-10-02,16:49:42,12.305,2.3909,478.18,453.18,19.263,88.46,19.228,3,system1,grass.live
2018-10-02,16:49:43,12.281,2.3912,478.25,453.25,19.263,88.505,19.228,3,system1,grass.live
2018-10-02,16:49:44,12.286,2.3971,479.42,454.42,19.263,88.573,19.228,3,system1,grass.live
2018-10-02,16:49:45,12.267,2.4047,480.94,455.94,19.25,88.596,19.216,3,system1,grass.live
2018-10-02,16:49:46,12.33,2.3971,479.42,454.42,19.25,88.641,19.216,3,system1,grass.live
2018-10-02,16:49:47,12.358,2.395,479.01,454.01,19.25,88.596,19.216,3,system1,grass.live
2018-10-02,16:49:48,12.358,2.4093,481.86,456.86,19.25,88.686,19.216,3,system1,grass.live
2018-10-02,16:49:49,12.24,2.4102,482.04,457.04,19.25,88.686,19.216,3,system1,grass.live
2018-10-02,16:49:50,12.336,2.4233,484.67,459.67,19.267,88.732,19.216,3,system1,grass.live
2018-10-02,16:49:51,12.229,2.4171,483.43,458.43,19.255,88.732,19.204,3,system1,grass.live
2018-10-02,16:49:52,12.253,2.4233,484.67,459.67,19.255,88.777,19.204,3,system1,grass.live
2018-10-02,16:49:53,12.275,2.4223,484.46,459.46,19.238,88.777,19.204,3,system1,grass.live
2018-10-02,16:49:54,12.374,2.4293,485.87,460.87,19.255,88.799,19.204,3,system1,grass.live
2018-10-02,16:49:55,12.36,2.4285,485.7,460.7,19.255,88.777,19.204,3,system1,grass.live
2018-10-02,16:49:56,12.242,2.4282,485.64,460.64,19.255,88.777,19.204,3,system1,grass.live
2018-10-02,16:49:57,12.262,2.4369,487.39,462.39,19.243,88.777,19.191,3,system1,grass.live
2018-10-02,16:49:58,12.362,2.4406,488.12,463.12,19.243,88.845,19.191,3,system1,grass.live
2018-10-02,16:49:59,12.292,2.4461,489.23,464.23,19.243,88.867,19.191,3,system1,grass.live
2018-10-02,16:50:00,12.347,2.4441,488.81,463.81,19.243,88.867,19.191,3,system1,grass.live
2018-10-02,16:50:01,12.275,2.4489,489.78,464.78,19.243,88.89,19.191,3,system1,grass.live
2018-10-02,16:50:02,12.221,2.4499,489.99,464.99,19.247,88.913,19.179,3,system1,grass.live
2018-10-02,16:50:03,12.36,2.4579,491.57,466.57,19.23,88.89,19.179,3,system1,grass.live
2018-10-02,16:50:04,12.232,2.4565,491.3,466.3,19.23,88.89,19.179,3,system1,grass.live
2018-10-02,16:50:05,12.338,2.451,490.19,465.19,19.23,88.913,19.179,3,system1,grass.live
2018-10-02,16:51:05,12.358,2.172,434.39,409.39,19.138,84.246,19.018,4,system1,grass.live
2018-10-02,16:51:06,12.368,2.1595,431.91,406.91,19.138,83.975,19.018,4,system1,grass.live
2018-10-02,16:51:07,12.27,2.1637,432.73,407.73,19.125,83.861,19.005,4,system1,grass.live
2018-10-02,16:51:08,12.385,2.1768,435.36,410.36,19.125,83.703,19.005,4,system1,grass.live
2018-10-02,16:51:09,12.362,2.1692,433.84,408.84,19.125,83.544,19.005,4,system1,grass.live
2018-10-02,16:51:10,12.325,2.174,434.81,409.81,19.125,83.318,19.005,4,system1,grass.live
2018-10-02,16:51:11,12.352,2.1637,432.73,407.73,19.113,83.295,18.993,4,system1,grass.live
2018-10-02,16:51:12,12.245,2.1644,432.87,407.87,19.113,83.137,18.993,4,system1,grass.live
2018-10-02,16:51:13,12.347,2.1706,434.12,409.12,19.113,83.114,18.993,4,system1,grass.live
2018-10-02,16:51:14,12.264,2.1747,434.94,409.94,19.113,83.069,18.993,4,system1,grass.live
2018-10-02,16:51:15,12.338,2.1733,434.67,409.67,19.113,83.114,18.993,4,system1,grass.live
2018-10-02,16:51:16,12.242,2.183,436.6,411.6,19.1,83.204,18.981,4,system1,grass.live
2018-10-02,16:51:17,12.352,2.1823,436.46,411.46,19.1,83.34,18.981,4,system1,grass.live
2018-10-02,16:51:18,12.388,2.1851,437.02,412.02,19.1,83.499,18.981,4,system1,grass.live
2018-10-02,16:51:19,12.24,2.1854,437.09,412.09,19.1,83.612,18.981,4,system1,grass.live
2018-10-02,16:51:20,12.381,2.1872,437.43,412.43,19.1,83.793,18.981,4,system1,grass.live
2018-10-02,16:51:21,12.259,2.1954,439.09,414.09,19.088,83.952,18.968,4,system1,grass.live
2018-10-02,16:51:22,12.275,2.203,440.61,415.61,19.088,84.178,18.968,4,system1,grass.live
2018-10-02,16:51:23,12.267,2.2113,442.27,417.27,19.088,84.36,18.968,4,system1,grass.live
2018-10-02,16:51:24,12.352,2.2023,440.47,415.47,19.088,84.518,18.968,4,system1,grass.live
2018-10-02,16:51:25,12.336,2.2148,442.96,417.96,19.088,84.722,18.968,4,system1,grass.live
2018-10-02,16:51:26,12.223,2.2265,445.3,420.3,19.076,84.835,18.956,4,system1,grass.live
2018-10-02,16:51:27,12.363,2.2203,444.06,419.06,19.076,85.017,18.956,4,system1,grass.live
2018-10-02,16:51:28,12.292,2.23,445.99,420.99,19.076,85.175,18.956,4,system1,grass.live
2018-10-02,16:51:29,12.349,2.2389,447.79,422.79,19.076,85.266,18.956,4,system1,grass.live
2018-10-02,16:51:30,12.36,2.241,448.2,423.2,19.063,85.424,18.944,4,system1,grass.live
2018-10-02,16:51:31,12.385,2.2403,448.07,423.07,19.063,85.56,18.944,4,system1,grass.live
2018-10-02,16:51:32,12.267,2.2424,448.48,423.48,19.063,85.696,18.944,4,system1,grass.live
2018-10-02,16:51:33,12.382,2.2535,450.69,425.69,19.063,85.787,18.944,4,system1,grass.live
2018-10-02,16:51:34,12.381,2.2604,452.07,427.07,19.046,85.945,18.944,4,system1,grass.live
2018-10-02,16:51:35,12.289,2.2593,451.86,426.86,19.034,86.036,18.931,4,system1,grass.live
2018-10-02,16:51:36,12.363,2.2673,453.45,428.45,19.034,86.127,18.931,4,system1,grass.live
2018-10-02,16:51:37,12.223,2.2742,454.83,429.83,19.034,86.285,18.931,4,system1,grass.live
2018-10-02,16:51:38,12.303,2.2776,455.52,430.52,19.034,86.376,18.931,4,system1,grass.live
2018-10-02,16:51:39,12.234,2.2856,457.11,432.11,19.051,86.421,18.931,4,system1,grass.live
2018-10-02,16:51:40,12.3,2.2804,456.08,431.08,19.022,86.534,18.919,4,system1,grass.live
2018-10-02,16:51:41,12.299,2.297,459.39,434.39,19.022,86.648,18.919,4,system1,grass.live
2018-10-02,16:51:42,12.325,2.297,459.39,434.39,19.022,86.738,18.919,4,system1,grass.live
2018-10-02,16:51:43,12.221,2.3032,460.64,435.64,19.022,86.738,18.919,4,system1,grass.live
2018-10-02,16:51:44,12.322,2.3059,461.19,436.19,19.022,86.851,18.919,4,system1,grass.live
2018-10-02,16:51:45,12.352,2.3184,463.67,438.67,19.022,86.942,18.919,4,system1,grass.live
2018-10-02,16:51:46,12.385,2.3246000000000002,464.92,439.92,19.022,87.01,18.919,4,system1,grass.live
2018-10-02,16:51:47,12.377,2.328,465.61,440.61,19.009,87.078,18.906,4,system1,grass.live
2018-10-02,16:51:48,12.24,2.3198,463.95,438.95,19.009,87.101,18.906,4,system1,grass.live
2018-10-02,16:51:49,12.27,2.3412,468.23,443.23,19.009,87.214,18.906,4,system1,grass.live
2018-10-02,16:51:50,12.36,2.3481,469.61,444.61,19.026,87.237,18.906,4,system1,grass.live
2018-10-02,16:51:51,12.214,2.3532,470.65,445.65,18.997,87.282,18.894,4,system1,grass.live
2018-10-02,16:51:52,12.248,2.3598,471.96,446.96,18.997,87.372,18.894,4,system1,grass.live
2018-10-02,16:51:53,12.314,2.3633,472.65,447.65,18.997,87.463,18.894,4,system1,grass.live
2018-10-02,16:51:54,12.36,2.375,475,450,18.997,87.463,18.894,4,system1,grass.live
2018-10-02,16:51:55,12.229,2.3764,475.28,450.28,18.997,87.508,18.894,4,system1,grass.live
2018-10-02,16:51:56,12.349,2.3833,476.66,451.66,18.984,87.554,18.882,4,system1,grass.live
2018-10-02,16:51:57,12.368,2.3847,476.93,451.93,18.984,87.622,18.882,4,system1,grass.live
2018-10-02,16:51:58,12.294,2.3905,478.11,453.11,18.984,87.622,18.882,4,system1,grass.live
2018-10-02,16:51:59,12.379,2.3978,479.56,454.56,18.984,87.69,18.882,4,system1,grass.live
2018-10-02,16:52:00,12.381,2.4026,480.52,455.52,18.984,87.735,18.882,4,system1,grass.live
2018-10-02,16:52:01,12.251,2.4109,482.18,457.18,18.972,87.78,18.869,4,system1,grass.live
2018-10-02,16:52:02,12.384,2.4075,481.49,456.49,18.972,87.803,18.869,4,system1,grass.live
2018-10-02,16:52:03,12.324,2.4247,484.94,459.94,18.972,87.848,18.869,4,system1,grass.live
2018-10-02,16:52:04,12.221,2.4206,484.12,459.12,18.972,87.848,18.869,4,system1,grass.live
2018-10-02,16:52:05,12.36,2.4316,486.33,461.33,18.989,87.939,18.869,4,system1,grass.live
2018-10-02,16:52:06,12.275,2.4302,486.05,461.05,18.96,87.961,18.857,4,system1,grass.live
2018-10-02,16:52:07,12.357,2.4316,486.33,461.33,18.96,87.961,18.857,4,system1,grass.live
2018-10-02,16:52:08,12.239,2.4544,490.88,465.88,18.96,88.029,18.857,4,system1,grass.live
2018-10-02,16:52:09,12.308,2.4475,489.5,464.5,18.96,88.007,18.857,4,system1,grass.live
2018-10-02,16:52:10,12.347,2.451,490.19,465.19,18.96,88.007,18.857,4,system1,grass.live
2018-10-02,16:52:11,12.256,2.4617,492.33,467.33,18.948,88.029,18.845,4,system1,grass.live
2018-10-02,16:52:12,12.379,2.4586,491.71,466.71,18.948,88.007,18.845,4,system1,grass.live
2018-10-02,16:52:13,12.373,2.4713,494.27,469.27,18.948,88.052,18.845,4,system1,grass.live
2018-10-02,16:52:14,12.302,2.4744,494.89,469.89,18.965,88.052,18.845,4,system1,grass.live
2018-10-02,16:52:15,12.384,2.482,496.41,471.41,18.948,88.075,18.845,4,system1,grass.live
2018-10-02,16:52:16,12.381,2.4817,496.34,471.34,18.948,88.143,18.845,4,system1,grass.live
2018-10-02,16:52:17,12.33,2.4876,497.51,472.51,18.935,88.143,18.832,4,system1,grass.live
2018-10-02,16:52:18,12.234,2.4931,498.62,473.62,18.935,88.233,18.832,4,system1,grass.live
2018-10-02,16:52:19,12.357,2.5041,500.83,475.83,18.935,88.211,18.832,4,system1,grass.live
2018-10-02,16:52:20,12.319,2.5041,500.83,475.83,18.935,88.165,18.832,4,system1,grass.live
2018-10-02,16:52:21,12.273,2.5038,500.76,475.76,18.935,88.211,18.832,4,system1,grass.live
2018-10-02,16:52:22,12.358,2.5152,503.04,478.04,18.935,88.256,18.832,4,system1,grass.live
2018-10-02,16:52:23,12.344,2.5148,502.97,477.97,18.923,88.278,18.82,4,system1,grass.live
2018-10-02,16:52:24,12.226,2.518,503.59,478.59,18.923,88.256,18.82,4,system1,grass.live
2018-10-02,16:52:25,12.259,2.5262,505.25,480.25,18.923,88.324,18.82,4,system1,grass.live
2018-10-02,16:52:26,12.357,2.5318,506.35,481.35,18.923,88.346,18.82,4,system1,grass.live
2018-10-02,16:52:27,12.33,2.5338,506.77,481.77,18.923,88.346,18.82,4,system1,grass.live
2018-10-02,16:52:28,12.362,2.5414,508.29,483.29,18.923,88.392,18.82,4,system1,grass.live
2018-10-02,16:52:29,12.346,2.547,509.39,484.39,18.923,88.46,18.82,4,system1,grass.live
2018-10-02,16:52:30,12.278,2.5442,508.84,483.84,18.923,88.528,18.82,4,system1,grass.live
2018-10-02,16:52:31,12.376,2.5549,510.98,485.98,18.911,88.46,18.808,4,system1,grass.live
2018-10-02,16:52:32,12.234,2.5511,510.22,485.22,18.893,88.528,18.808,4,system1,grass.live
2018-10-02,16:52:33,12.358,2.5518,510.36,485.36,18.893,88.528,18.808,4,system1,grass.live
2018-10-02,16:52:34,12.347,2.5704,514.09,489.09,18.893,88.596,18.808,4,system1,grass.live
2018-10-02,16:52:35,12.354,2.5677,513.54,488.54,18.893,88.596,18.808,4,system1,grass.live
2018-10-02,16:52:36,12.28,2.5849,516.99,491.99,18.893,88.596,18.808,4,system1,grass.live
2018-10-02,16:52:37,12.347,2.5891,517.82,492.82,18.893,88.641,18.808,4,system1,grass.live
2018-10-02,16:52:38,12.258,2.5939,518.78,493.78,18.893,88.664,18.808,4,system1,grass.live
2018-10-02,16:52:39,12.371,2.5981,519.61,494.61,18.881,88.686,18.796,4,system1,grass.live
2018-10-02,16:52:40,12.264,2.5988,519.75,494.75,18.881,88.641,18.796,4,system1,grass.live
2018-10-02,16:52:41,12.381,2.6064,521.27,496.27,18.864,88.732,18.796,4,system1,grass.live
2018-10-02,16:52:42,12.269,2.6139,522.79,497.79,18.881,88.732,18.796,4,system1,grass.live
2018-10-02,16:52:43,12.239,2.6081,521.62,496.62,18.881,88.777,18.796,4,system1,grass.live
2018-10-02,16:52:44,12.321,2.6326,526.52,501.52,18.881,88.732,18.796,4,system1,grass.live
2018-10-02,16:52:45,12.379,2.6295,525.9,500.9,18.881,88.822,18.796,4,system1,grass.live
2018-10-02,16:52:46,12.324,2.6343,526.86,501.86,18.881,88.777,18.796,4,system1,grass.live
2018-10-02,16:52:47,12.229,2.6402,528.04,503.04,18.886,88.867,18.783,4,system1,grass.live
2018-10-02,16:52:48,12.346,2.6416,528.31,503.31,18.869,88.867,18.783,4,system1,grass.live
2018-10-02,16:52:49,12.229,2.643,528.59,503.59,18.869,88.822,18.783,4,system1,grass.live
2018-10-02,16:52:50,12.24,2.6547,530.94,505.94,18.869,88.89,18.783,4,system1,grass.live
2018-10-02,16:52:51,12.223,2.6588,531.77,506.77,18.869,88.935,18.783,4,system1,grass.live
2018-10-02,16:52:52,12.316,2.6623,532.46,507.46,18.869,88.89,18.783,4,system1,grass.live
2018-10-02,16:52:53,12.384,2.6519,530.39,505.39,18.869,88.867,18.783,4,system1,grass.live
2018-10-02,16:52:54,12.239,2.6547,530.94,505.94,18.857,88.845,18.771,4,system1,grass.live
2018-10-02,16:52:55,12.325,2.672,534.39,509.39,18.857,88.867,18.771,4,system1,grass.live
2018-10-02,16:52:56,12.295,2.6685,533.7,508.7,18.857,88.867,18.771,4,system1,grass.live
2018-10-02,16:52:57,12.313,2.6809,536.19,511.19,18.857,88.935,18.771,4,system1,grass.live
2018-10-02,16:52:58,12.373,2.6802,536.05,511.05,18.857,88.958,18.771,4,system1,grass.live
2018-10-02,16:52:59,12.329,2.6965,539.3,514.3,18.857,88.958,18.771,4,system1,grass.live
2018-10-02,16:53:00,12.316,2.6961,539.23,514.23,18.857,88.958,18.771,4,system1,grass.live
2018-10-02,16:53:01,12.253,2.7072,541.44,516.44,18.857,88.913,18.771,4,system1,grass.live
2018-10-02,16:53:02,12.316,2.7086,541.71,516.71,18.857,88.981,18.771,4,system1,grass.live
2018-10-02,16:53:03,12.327,2.7082,541.64,516.64,18.844,88.935,18.758,4,system1,grass.live
2018-10-02,16:53:04,12.344,2.7093,541.85,516.85,18.844,88.958,18.758,4,system1,grass.live
2018-10-02,16:53:05,12.355,2.7251,545.03,520.03,18.844,88.958,18.758,4,system1,grass.live
2018-10-02,16:53:06,12.267,2.7193,543.85,518.85,18.844,89.026,18.758,4,system1,grass.live
2018-10-02,16:53:07,12.319,2.7293,545.86,520.86,18.844,89.003,18.758,4,system1,grass.live
2018-10-02,16:53:08,12.316,2.7507,550.14,525.14,18.832,89.026,18.746,4,system1,grass.live
2018-10-02,16:53:09,12.311,2.7507,550.14,525.14,18.849,89.026,18.746,4,system1,grass.live
2018-10-02,16:53:10,12.335,2.741,548.2,523.2,18.849,89.071,18.746,4,system1,grass.live
2018-10-02,16:53:11,12.264,2.7507,550.14,525.14,18.832,89.139,18.746,4,system1,grass.live
2018-10-02,16:55:18,12.221,2.3916,478.31,453.31,18.648,85.334,18.562,5,system1,grass.live
2018-10-02,16:55:19,12.209,2.4081,481.63,456.63,18.648,85.402,18.562,5,system1,grass.live
2018-10-02,16:55:20,12.237,2.4109,482.18,457.18,18.648,85.492,18.562,5,system1,grass.live
2018-10-02,16:55:21,12.258,2.4168,483.36,458.36,18.648,85.56,18.562,5,system1,grass.live
2018-10-02,16:55:22,12.232,2.4171,483.43,458.43,18.648,85.674,18.562,5,system1,grass.live
